날짜,발전기명,설비용량(MW),발전량(MWh)
2023.12.28,제주대태양광,1.087,0
2023.12.29,제주대태양광,1.087,2.156938
2023.12.30,제주대태양광,1.087,2.97459
2023.12.31,제주대태양광,1.087,0.247801
2024.1.1,제주대태양광,1.087,1.161873
2024.1.2,제주대태양광,1.087,2.422098
2024.1.3,제주대태양광,1.087,0.680732
2024.1.4,제주대태양광,1.087,4.094037
2024.1.5,제주대태양광,1.087,3.727637
2024.1.6,제주대태양광,1.087,3.981225
2024.1.7,제주대태양광,1.087,0.670127
2024.1.8,제주대태양광,1.087,3.204072
2024.1.9,제주대태양광,1.087,0.567919
2024.1.10,제주대태양광,1.087,1.228405
2024.1.11,제주대태양광,1.087,4.021724
2024.1.12,제주대태양광,1.087,1.432819
2024.1.13,제주대태양광,1.087,4.646533
2024.1.14,제주대태양광,1.087,4.599284
2024.1.15,제주대태양광,1.087,4.192387
2024.1.16,제주대태양광,1.087,4.409336
2024.1.17,제주대태양광,1.087,2.364244
2024.1.18,제주대태양광,1.087,0.230448
2024.1.19,제주대태양광,1.087,0.219839
2024.1.20,제주대태양광,1.087,0.107991
2024.1.21,제주대태양광,1.087,0.071351
2024.1.22,제주대태양광,1.087,0.225625
2024.1.23,제주대태양광,1.087,0.461857
2024.1.24,제주대태양광,1.087,0.280584
2024.1.25,제주대태양광,1.087,0.397255
2024.1.26,제주대태양광,1.087,0.479211
2024.1.27,제주대태양광,1.087,1.4791
2024.1.28,제주대태양광,1.087,1.280472
2024.1.29,제주대태양광,1.087,2.457772
2024.1.30,제주대태양광,1.087,0.796437
2024.1.31,제주대태양광,1.087,2.044125
2024.2.1,제주대태양광,1.087,0.038569
2024.2.2,제주대태양광,1.087,0.173558
2024.2.3,제주대태양광,1.087,0.062673
2024.2.4,제주대태양광,1.087,0.120525
2024.2.5,제주대태양광,1.087,0.517782
2024.2.6,제주대태양광,1.087,0.260336
2024.2.7,제주대태양광,1.087,1.005671
2024.2.8,제주대태양광,1.087,0.918892
2024.2.9,제주대태양광,1.087,0.867788
2024.2.10,제주대태양광,1.087,1.01724
2024.2.11,제주대태양광,1.087,2.117407
2024.2.12,제주대태양광,1.087,4.947364
2024.2.13,제주대태양광,1.087,5.130563
2024.2.14,제주대태양광,1.087,1.045202
2024.2.15,제주대태양광,1.087,0.418468
2024.2.16,제주대태양광,1.087,2.276501
2024.2.17,제주대태양광,1.087,4.291701
2024.2.18,제주대태양광,1.087,1.413533
2024.2.19,제주대태양광,1.087,1.467528
2024.2.20,제주대태양광,1.087,0.372186
2024.2.21,제주대태양광,1.087,0.770403
2024.2.22,제주대태양광,1.087,0.244908
2024.2.23,제주대태양광,1.087,0.431966
2024.2.24,제주대태양광,1.087,0.333618
2024.2.25,제주대태양광,1.087,0.20152
2024.2.26,제주대태양광,1.087,4.334127
2024.2.27,제주대태양광,1.087,3.782597
2024.2.28,제주대태양광,1.087,2.057623
2024.2.29,제주대태양광,1.087,0.120526
2024.3.1,제주대태양광,1.087,0.698089
2024.3.2,제주대태양광,1.087,3.598433
2024.3.3,제주대태양광,1.087,1.83682
2024.3.4,제주대태양광,1.087,2.116443
2024.3.5,제주대태양광,1.087,0.177414
2024.3.6,제주대태양광,1.087,0.574669
2024.3.7,제주대태양광,1.087,4.513467
2024.3.8,제주대태양광,1.087,3.813453
2024.3.9,제주대태양광,1.087,5.425613
2024.3.10,제주대태양광,1.087,6.078385
2024.3.11,제주대태양광,1.087,1.85707
2024.3.12,제주대태양광,1.087,1.390392
2024.3.13,제주대태양광,1.087,5.433326
2024.3.14,제주대태양광,1.087,4.316773
2024.3.15,제주대태양광,1.087,5.749585
2024.3.16,제주대태양광,1.087,3.957118
2024.3.17,제주대태양광,1.087,1.468492
2024.3.18,제주대태양광,1.087,5.550959
2024.3.19,제주대태양광,1.087,4.394872
2024.3.20,제주대태양광,1.087,4.487437
2024.3.21,제주대태양광,1.087,6.28376
2024.3.22,제주대태양광,1.087,5.010037
2024.3.23,제주대태양광,1.087,3.717994
2024.3.24,제주대태양광,1.087,1.357609
2024.3.25,제주대태양광,1.087,2.267822
2024.3.26,제주대태양광,1.087,0.406899
2024.3.27,제주대태양광,1.087,4.326411
2024.3.28,제주대태양광,1.087,0.415574
2024.3.29,제주대태양광,1.087,5.742836
2024.3.30,제주대태양광,1.087,4.749701
2024.3.31,제주대태양광,1.087,2.039304
2024.4.1,제주대태양광,1.087,5.935678
2024.4.2,제주대태양광,1.087,0.998922
2024.4.3,제주대태양광,1.087,0.447394
2024.4.4,제주대태양광,1.087,0.876467
2024.4.5,제주대태양광,1.087,4.807554
2024.4.6,제주대태양광,1.087,2.319891
2024.4.7,제주대태양광,1.087,5.094888
2024.4.8,제주대태양광,1.087,0.962283
2024.4.9,제주대태양광,1.087,4.826836
2024.4.10,제주대태양광,1.087,5.705233
2024.4.11,제주대태양광,1.087,1.314218
2024.4.12,제주대태양광,1.087,3.326526
2024.4.13,제주대태양광,1.087,5.739945
2024.4.14,제주대태양광,1.087,3.130791
2024.4.15,제주대태양광,1.087,2.758606
2024.4.16,제주대태양광,1.087,5.133457
2024.4.17,제주대태양광,1.087,2.470309
2024.4.18,제주대태양광,1.087,4.052578
2024.4.19,제주대태양광,1.087,4.624354
2024.4.20,제주대태양광,1.087,1.665191
2024.4.21,제주대태양광,1.087,0.674948
2024.4.22,제주대태양광,1.087,1.425104
2024.4.23,제주대태양광,1.087,0.733764
2024.4.24,제주대태양광,1.087,5.033182
2024.4.25,제주대태양광,1.087,6.210479
2024.4.26,제주대태양광,1.087,2.9447
2024.4.27,제주대태양광,1.087,6.046565
2024.4.28,제주대태양광,1.087,4.356303
2024.4.29,제주대태양광,1.087,1.372072
2024.4.30,제주대태양광,1.087,3.179967
2024.5.1,제주대태양광,1.087,1.766432
2024.5.2,제주대태양광,1.087,5.679202
2024.5.3,제주대태양광,1.087,6.074525
2024.5.4,제주대태양광,1.087,2.650614
2024.5.5,제주대태양광,1.087,1.094378
2024.5.6,제주대태양광,1.087,3.246497
2024.5.7,제주대태양광,1.087,5.277125
2024.5.8,제주대태양광,1.087,1.22069
2024.5.9,제주대태양광,1.087,6.120811
2024.5.10,제주대태양광,1.087,6.016675
2024.5.11,제주대태양광,1.087,3.26096
2024.5.12,제주대태양광,1.087,1.890817
2024.5.13,제주대태양광,1.087,6.022458
2024.5.14,제주대태양광,1.087,5.975214
2024.5.15,제주대태양광,1.087,4.255059
2024.5.16,제주대태양광,1.087,6.075491
2024.5.17,제주대태양광,1.087,5.950143
2024.5.18,제주대태양광,1.087,5.951106
2024.5.19,제주대태양광,1.087,5.918326
2024.5.20,제주대태양광,1.087,5.03125
2024.5.21,제주대태양광,1.087,5.691736
2024.5.22,제주대태양광,1.087,3.587829
2024.5.23,제주대태양광,1.087,5.085249
2024.5.24,제주대태양광,1.087,5.185524
2024.5.25,제주대태양광,1.087,5.298338
2024.5.26,제주대태양광,1.087,2.933129
2024.5.27,제주대태양광,1.087,3.213714
2024.5.28,제주대태양광,1.087,5.984856
2024.5.29,제주대태양광,1.087,5.613632
2024.5.30,제주대태양광,1.087,4.887581
2024.5.31,제주대태양광,1.087,3.013158
2024.6.1,제주대태양광,1.087,3.612893
2024.6.2,제주대태양광,1.087,4.085357
2024.6.3,제주대태양광,1.087,4.052578
2024.6.4,제주대태양광,1.087,5.4555
2024.6.5,제주대태양광,1.087,3.484655
2024.6.6,제주대태양광,1.087,1.601554
2024.6.7,제주대태양광,1.087,2.828029
2024.6.8,제주대태양광,1.087,1.869605
2024.6.9,제주대태양광,1.087,2.112585
2024.6.10,제주대태양광,1.087,5.210592
2024.6.11,제주대태양광,1.087,4.051611
2024.6.12,제주대태양광,1.087,3.914697
2024.6.13,제주대태양광,1.087,5.32051
2024.6.14,제주대태양광,1.087,3.348701
2024.6.15,제주대태양광,1.087,4.860581
2024.6.16,제주대태양광,1.087,3.93976
2024.6.17,제주대태양광,1.087,1.419317
2024.6.18,제주대태양광,1.087,5.410181
2024.6.19,제주대태양광,1.087,3.391128
2024.6.20,제주대태양광,1.087,0.232372
2024.6.21,제주대태양광,1.087,2.700754
2024.6.22,제주대태양광,1.087,1.314221
2024.6.23,제주대태양광,1.087,1.515739
2024.6.24,제주대태양광,1.087,3.724739
2024.6.25,제주대태양광,1.087,1.507058
2024.6.26,제주대태양광,1.087,2.95145
2024.6.27,제주대태양광,1.087,0.37604
2024.6.28,제주대태양광,1.087,2.482843
2024.6.29,제주대태양광,1.087,0.57756
2024.6.30,제주대태양광,1.087,1.340252
2024.7.1,제주대태양광,1.087,1.293006
2024.7.2,제주대태양광,1.087,4.414155
2024.7.3,제주대태양광,1.087,3.545399
2024.7.4,제주대태양광,1.087,5.121883
2024.7.5,제주대태양광,1.087,4.606032
2024.7.6,제주대태양광,1.087,4.822013
2024.7.7,제주대태양광,1.087,3.417162
2024.7.8,제주대태양광,1.087,4.145138
2024.7.9,제주대태양광,1.087,3.456695
2024.7.10,제주대태양광,1.087,0.894791
2024.7.11,제주대태양광,1.087,1.01917
2024.7.12,제주대태양광,1.087,1.962166
2024.7.13,제주대태양광,1.087,0.934321
2024.7.14,제주대태양광,1.087,1.207193
2024.7.15,제주대태양광,1.087,1.36725
2024.7.16,제주대태양광,1.087,2.83189
2024.7.17,제주대태양광,1.087,4.616638
2024.7.18,제주대태양광,1.087,2.953373
2024.7.19,제주대태양광,1.087,2.008447
2024.7.20,제주대태양광,1.087,3.796094
2024.7.21,제주대태양광,1.087,2.397997
2024.7.22,제주대태양광,1.087,4.284948
2024.7.23,제주대태양광,1.087,4.979178
2024.7.24,제주대태양광,1.087,3.059438
2024.7.25,제주대태양광,1.087,3.110544
2024.7.26,제주대태양광,1.087,0.628665
2024.7.27,제주대태양광,1.087,1.25058
2024.7.28,제주대태양광,1.087,3.957118
2024.7.29,제주대태양광,1.087,4.560713
2024.7.30,제주대태양광,1.087,5.203844
2024.7.31,제주대태양광,1.087,3.553114
2024.8.1,제주대태양광,1.087,4.719807
2024.8.2,제주대태양광,1.087,3.916622
2024.8.3,제주대태양광,1.087,3.629291
2024.8.4,제주대태양광,1.087,3.642786
2024.8.5,제주대태양광,1.087,2.958194
2024.8.6,제주대태양광,1.087,3.358343
2024.8.7,제주대태양광,1.087,4.999425
2024.8.8,제주대태양광,1.087,4.46333
2024.8.9,제주대태양광,1.087,1.441497
2024.8.10,제주대태양광,1.087,4.13646
2024.8.11,제주대태양광,1.087,4.426691
2024.8.12,제주대태양광,1.087,7.581589
2024.8.13,제주대태양광,1.087,4.892399
2024.8.14,제주대태양광,1.087,1.717262
2024.8.15,제주대태양광,1.087,2.343996
2024.8.16,제주대태양광,1.087,3.59168
2024.8.17,제주대태양광,1.087,2.906127
2024.8.18,제주대태양광,1.087,4.082464
2024.8.19,제주대태양광,1.087,5.079456
2024.8.20,제주대태양광,1.087,1.367252
2024.8.21,제주대태양광,1.087,2.594684
2024.8.22,제주대태양광,1.087,3.456693
2024.8.23,제주대태양광,1.087,2.702688
2024.8.24,제주대태양광,1.087,2.816464
2024.8.25,제주대태양광,1.087,4.860587
2024.8.26,제주대태양광,1.087,3.524188
2024.8.27,제주대태양광,1.087,2.370028
2024.8.28,제주대태양광,1.087,0.50814
2024.8.29,제주대태양광,1.087,1.701828
2024.8.30,제주대태양광,1.087,4.603137
2024.8.31,제주대태양광,1.087,5.404397
2024.9.1,제주대태양광,1.087,3.4538
2024.9.2,제주대태양광,1.087,4.561676
2024.9.3,제주대태양광,1.087,2.998692
2024.9.4,제주대태양광,1.087,4.848043
2024.9.5,제주대태양광,1.087,4.58193
2024.9.6,제주대태양광,1.087,3.915651
2024.9.7,제주대태양광,1.087,4.176955
2024.9.8,제주대태양광,1.087,1.416428
2024.9.9,제주대태양광,1.087,4.734267
2024.9.10,제주대태양광,1.087,2.075944
2024.9.11,제주대태양광,1.087,2.162723
2024.9.12,제주대태양광,1.087,3.894443
2024.9.13,제주대태양광,1.087,3.22817
2024.9.14,제주대태양광,1.087,4.94639
2024.9.15,제주대태양광,1.087,2.770174
2024.9.16,제주대태양광,1.087,1.757755
2024.9.17,제주대태양광,1.087,1.244798
2024.9.18,제주대태양광,1.087,4.915538
2024.9.19,제주대태양광,1.087,1.472351
2024.9.20,제주대태양광,1.087,0.511995
2024.9.21,제주대태양광,1.087,0.174521
2024.9.22,제주대태양광,1.087,0.480175
2024.9.23,제주대태양광,1.087,3.547325
2024.9.24,제주대태양광,1.087,2.892628
2024.9.25,제주대태양광,1.087,1.759684
2024.9.26,제주대태양광,1.087,4.574205
2024.9.27,제주대태양광,1.087,3.757525
2024.9.28,제주대태양광,1.087,4.125854
2024.9.29,제주대태양광,1.087,2.211898
2024.9.30,제주대태양광,1.087,4.400649
2024.10.1,제주대태양광,1.087,2.330498
2024.10.2,제주대태양광,1.087,2.852133
2024.10.3,제주대태양광,1.087,0.254552
2024.10.4,제주대태양광,1.087,2.921556
2024.10.5,제주대태양광,1.087,3.068118
2024.10.6,제주대태양광,1.087,1.508029
2024.10.7,제주대태양광,1.087,1.207191
2024.10.8,제주대태양광,1.087,2.344958
2024.10.9,제주대태양광,1.087,0.553457
2024.10.10,제주대태양광,1.087,1.957348
2024.10.11,제주대태양광,1.087,3.076792
2024.10.12,제주대태양광,1.087,4.182742
2024.10.13,제주대태양광,1.087,3.906009
2024.10.14,제주대태양광,1.087,1.807891
2024.10.15,제주대태양광,1.087,0.878394
2024.10.16,제주대태양광,1.087,2.860811
2024.10.17,제주대태양광,1.087,1.275653
2024.10.18,제주대태양광,1.087,1.848389
2024.10.19,제주대태양광,1.087,0.263226
2024.10.20,제주대태양광,1.087,0.574671
2024.10.21,제주대태양광,1.087,0.183199
2024.10.22,제주대태양광,1.087,0.986386
2024.10.23,제주대태양광,1.087,1.690261
2024.10.24,제주대태양광,1.087,5.353296
2024.10.25,제주대태양광,1.087,3.222385
2024.10.26,제주대태양광,1.087,0.228516
2024.10.27,제주대태양광,1.087,0.250692
2024.10.28,제주대태양광,1.087,0.411714
2024.10.29,제주대태양광,1.087,2.573477
2024.10.30,제주대태양광,1.087,3.20793
2024.10.31,제주대태양광,1.087,1.852247
2024.11.1,제주대태양광,1.087,0.000964
2024.11.2,제주대태양광,1.087,0.440645
2024.11.3,제주대태양광,1.087,2.128015
2024.11.4,제주대태양광,1.087,2.775
2024.11.5,제주대태양광,1.087,2.37196
2024.11.6,제주대태양광,1.087,2.64676
2024.11.7,제주대태양광,1.087,4.052575
2024.11.8,제주대태양광,1.087,3.551187
2024.11.9,제주대태양광,1.087,1.535988
2024.11.10,제주대태양광,1.087,0.377968
2024.11.11,제주대태양광,1.087,4.486469
2024.11.12,제주대태양광,1.087,3.304348
2024.11.13,제주대태양광,1.087,4.005327
2024.11.14,제주대태양광,1.087,3.866478
2024.11.15,제주대태양광,1.087,1.104988
2024.11.16,제주대태양광,1.087,2.377744
2024.11.17,제주대태양광,1.087,3.90023
2024.11.18,제주대태양광,1.087,5.089102
2024.11.19,제주대태양광,1.087,1.229367
2024.11.20,제주대태양광,1.087,0.464749
2024.11.21,제주대태양광,1.087,3.843337
2024.11.22,제주대태양광,1.087,1.744255
2024.11.23,제주대태양광,1.087,0.47439
2024.11.24,제주대태양광,1.087,0.520672
2024.11.25,제주대태양광,1.087,1.503201
2024.11.26,제주대태양광,1.087,0.517781
2024.11.27,제주대태양광,1.087,0.585274
2024.11.28,제주대태양광,1.087,0.930462
2024.11.29,제주대태양광,1.087,0.084851
2024.11.30,제주대태양광,1.087,1.212977
2023.1.1,제주성읍리태양광,1.994,3.811043
2023.1.2,제주성읍리태양광,1.994,9.581117
2023.1.3,제주성읍리태양광,1.994,6.924237
2023.1.4,제주성읍리태양광,1.994,9.493617
2023.1.5,제주성읍리태양광,1.994,6.444784
2023.1.6,제주성읍리태양광,1.994,2.826099
2023.1.7,제주성읍리태양광,1.994,7.663304
2023.1.8,제주성읍리태양광,1.994,9.566655
2023.1.9,제주성읍리태양광,1.994,8.046578
2023.1.10,제주성읍리태양광,1.994,6.452016
2023.1.11,제주성읍리태양광,1.994,9.367786
2023.1.12,제주성읍리태양광,1.994,1.36026
2023.1.13,제주성읍리태양광,1.994,1.206951
2023.1.14,제주성읍리태양광,1.994,2.967838
2023.1.15,제주성읍리태양광,1.994,1.147651
2023.1.16,제주성읍리태양광,1.994,2.806573
2023.1.17,제주성읍리태양광,1.994,3.093667
2023.1.18,제주성읍리태양광,1.994,3.874681
2023.1.19,제주성읍리태양광,1.994,3.833458
2023.1.20,제주성읍리태양광,1.994,7.246042
2023.1.21,제주성읍리태양광,1.994,5.716563
2023.1.22,제주성읍리태양광,1.994,0.78752
2023.1.23,제주성읍리태양광,1.994,7.496977
2023.1.24,제주성읍리태양광,1.994,1.098476
2023.1.25,제주성읍리태양광,1.994,8.685851
2023.1.26,제주성읍리태양광,1.994,5.61243
2023.1.27,제주성읍리태양광,1.994,2.048707
2023.1.28,제주성읍리태양광,1.994,3.489236
2023.1.29,제주성읍리태양광,1.994,3.815381
2023.1.30,제주성읍리태양광,1.994,11.667429
2023.1.31,제주성읍리태양광,1.994,10.835077
2023.2.1,제주성읍리태양광,1.994,9.016334
2023.2.2,제주성읍리태양광,1.994,10.047555
2023.2.3,제주성읍리태양광,1.994,9.785772
2023.2.4,제주성읍리태양광,1.994,11.000677
2023.2.5,제주성읍리태양광,1.994,10.728046
2023.2.6,제주성읍리태양광,1.994,1.233704
2023.2.7,제주성읍리태양광,1.994,7.253275
2023.2.8,제주성읍리태양광,1.994,11.147479
2023.2.9,제주성읍리태양광,1.994,1.556959
2023.2.10,제주성읍리태양광,1.994,7.263399
2023.2.11,제주성읍리태양광,1.994,2.041476
2023.2.12,제주성읍리태양광,1.994,2.157903
2023.2.13,제주성읍리태양광,1.994,1.789094
2023.2.14,제주성읍리태양광,1.994,11.898116
2023.2.15,제주성읍리태양광,1.994,4.501656
2023.2.16,제주성읍리태양광,1.994,3.68883
2023.2.17,제주성읍리태양광,1.994,1.162051
2023.2.18,제주성읍리태양광,1.994,1.104986
2023.2.19,제주성읍리태양광,1.994,4.969543
2023.2.20,제주성읍리태양광,1.994,10.81772
2023.2.21,제주성읍리태양광,1.994,12.616932
2023.2.22,제주성읍리태양광,1.994,4.115492
2023.2.23,제주성읍리태양광,1.994,4.978941
2023.2.24,제주성읍리태양광,1.994,7.592435
2023.2.25,제주성읍리태양광,1.994,13.097113
2023.2.26,제주성읍리태양광,1.994,13.328524
