지점,날짜,발전기명,설비용량(MW),발전량(MWh),평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
서산,2023.9.2,당진화력수상태양광,1,4.60896,24.5,,1.7,74.8,11.2,24.17
서산,2023.9.3,당진화력수상태양광,1,2.54688,26.7,0.2,1.1,82.9,4.8,16.57
서산,2023.9.4,당진화력수상태양광,1,1.95648,26.3,0.3,1.4,86.9,0.4,9.84
서산,2023.9.5,당진화력수상태양광,1,4.06176,27,,1.7,79,7.6,19.42
서산,2023.9.6,당진화력수상태양광,1,4.20576,26.6,,1.5,80.9,8.4,18.5
서산,2023.9.7,당진화력수상태양광,1,4.75488,25,,2.1,63.6,11.7,23.99
서산,2023.9.8,당진화력수상태양광,1,4.7088,23.4,,1.5,68.6,11.7,23.59
서산,2023.9.9,당진화력수상태양광,1,4.31232,23.8,,1.1,75.4,7.8,18.54
서산,2023.9.10,당진화력수상태양광,1,4.01472,23.9,,1.2,75.1,8.3,19.58
서산,2023.9.11,당진화력수상태양광,1,3.97824,24.1,,1.1,74.1,8.1,18.59
서산,2023.9.12,당진화력수상태양광,1,3.75456,23.9,,1.2,78.9,5.8,15.31
서산,2023.9.13,당진화력수상태양광,1,0.61536,20.5,25.5,1.1,91.9,0,2.99
서산,2023.9.14,당진화력수상태양광,1,2.76672,22.7,0.3,2.2,84.6,3,11.97
서산,2023.9.15,당진화력수상태양광,1,1.224,22.7,10.3,1.8,91.9,0.2,6.95
서산,2023.9.16,당진화력수상태양광,1,1.512,23.7,12.1,1.1,92.5,0,6.5
서산,2023.9.17,당진화력수상태양광,1,3.30144,24.3,0,1.2,86.9,5,14.61
서산,2023.9.18,당진화력수상태양광,1,3.69984,24.1,0,1.6,85.9,8.8,18.86
서산,2023.9.19,당진화력수상태양광,1,2.25216,23.3,,1.2,87,3.6,12.67
서산,2023.9.20,당진화력수상태양광,1,0.18336,20.9,70.6,3,93.1,0,1.57
서산,2023.9.21,당진화력수상태양광,1,2.09376,19.5,0,2.1,77,1.1,9.72
서산,2023.9.22,당진화력수상태양광,1,4.488,19,,1.3,74,8.4,14.4
서산,2023.9.23,당진화력수상태양광,1,3.16992,20.3,,1.3,77.8,5.9,14
서산,2023.9.24,당진화력수상태양광,1,3.81024,21,0,2.4,65.1,9,18.37
서산,2023.9.25,당진화력수상태양광,1,1.57728,21.5,4.5,1.6,75.3,1,10.37
서산,2023.9.26,당진화력수상태양광,1,0.6288,21.3,39.5,2.2,94.8,0,4.42
서산,2023.9.27,당진화력수상태양광,1,1.51392,21.7,0.9,1.8,89.4,0,7.6
서산,2023.10.4,당진화력수상태양광,1,2.4,18.4,,2,71,8.6,16.87
서산,2023.10.5,당진화력수상태양광,1,4.52064,15.4,,3.3,45.1,10.7,19.99
서산,2023.10.6,당진화력수상태양광,1,3.85536,14.8,,1.3,65.9,7.9,16.51
서산,2023.10.7,당진화력수상태양광,1,2.0352,15.7,,1.4,73.3,2.1,10.26
서산,2023.10.8,당진화력수상태양광,1,1.51776,17,0.3,1.5,76,0,6.95
서산,2023.10.9,당진화력수상태양광,1,3.07392,17.8,0,1.5,71.6,3.6,11.65
서산,2023.10.10,당진화력수상태양광,1,4.07232,15.9,0,1.4,79.8,9.6,17.29
서산,2023.10.11,당진화력수상태양광,1,3.8256,16.8,,1,73.9,6,13.15
서산,2023.10.12,당진화력수상태양광,1,3.73152,17,,1.2,69.5,9.9,16.6
서산,2023.10.13,당진화력수상태양광,1,2.01984,16.4,,0.8,76.1,1.6,10.18
서산,2023.10.14,당진화력수상태양광,1,1.91616,15.2,0,1.5,84.8,3.9,11.94
서산,2023.10.15,당진화력수상태양광,1,3.66432,15.6,,1.7,80.3,9.6,16.45
서산,2023.10.16,당진화력수상태양광,1,4.23456,13.1,,1.6,69.1,10.2,17.79
서산,2023.10.17,당진화력수상태양광,1,4.04544,12.6,,1,73,10.3,17.08
서산,2023.10.18,당진화력수상태양광,1,3.12768,14.5,,1.8,82.5,6.6,13.99
서산,2023.10.19,당진화력수상태양광,1,0.29568,16.2,37.3,2,93.5,0,2.44
서산,2023.10.20,당진화력수상태양광,1,3.43968,13.2,0.3,4.2,47.8,8.4,15.45
서산,2023.10.21,당진화력수상태양광,1,3.8064,10.5,0.3,2.4,68,9.2,16.01
서산,2023.10.22,당진화력수상태양광,1,2.9376,11.3,,1.2,79.4,7.2,14.18
서산,2023.10.23,당진화력수상태양광,1,2.74176,13.6,,1.2,82.9,8.1,12.89
서산,2023.10.24,당진화력수상태양광,1,1.20672,13.3,1.4,0.9,91.5,1.2,4.53
서산,2023.10.25,당진화력수상태양광,1,2.84832,15.1,,1,86.4,8.1,13.36
서산,2023.10.26,당진화력수상태양광,1,2.61312,17.2,,2.4,86.4,5,11.22
서산,2023.10.27,당진화력수상태양광,1,3.27936,13.5,,1.7,72.5,9.6,14.23
서산,2023.10.28,당진화력수상태양광,1,3.43488,12.5,,1.1,81.3,7.9,13.81
서산,2023.10.29,당진화력수상태양광,1,3.46272,14,,1.1,74.1,9.8,14.57
서산,2023.10.30,당진화력수상태양광,1,3.19296,13.3,,1,85.5,8.6,12.99
서산,2023.10.31,당진화력수상태양광,1,2.71488,15.2,,1.9,88,6.2,12.2
서산,2023.11.1,당진화력수상태양광,1,2.12448,18.8,,4.1,88.3,1.1,6.35
서산,2023.11.2,당진화력수상태양광,1,3.22272,19.4,,3.9,86,7.9,12.89
서산,2023.11.3,당진화력수상태양광,1,1.50336,19.3,0,3.2,86.8,1.6,7.13
서산,2023.11.4,당진화력수상태양광,1,1.37088,17.7,0,0.9,81.6,0,4.88
서산,2023.11.5,당진화력수상태양광,1,0.45312,19,31.7,3.2,83.9,0,3.91
서산,2023.11.6,당진화력수상태양광,1,1.57632,14.6,56.5,6,73,3.2,8.51
서산,2023.11.7,당진화력수상태양광,1,3.44064,7.2,2,3.2,68.8,8.8,14.18
서산,2023.11.8,당진화력수상태양광,1,3.01344,7.9,,1.3,64.1,7.7,12.83
서산,2023.11.9,당진화력수상태양광,1,2.14368,11.6,8.8,1.7,81.5,3,6.18
서산,2023.11.10,당진화력수상태양광,1,3.49152,5.2,,3.4,54.6,9.1,13.61
서산,2023.11.11,당진화력수상태양광,1,2.25408,2.9,,1.8,63.4,5.4,9.39
서산,2023.11.12,당진화력수상태양광,1,1.7808,3.1,0,2,64.8,0.4,4.65
서산,2023.11.13,당진화력수상태양광,1,3.27552,2.5,,1.8,72.8,9.5,13.9
서산,2023.11.14,당진화력수상태양광,1,1.8384,6.5,0,1,76.9,2.5,7.31
서산,2023.11.15,당진화력수상태양광,1,1.90752,6.8,,0.9,79.6,4.7,8.93
서산,2023.11.16,당진화력수상태양광,1,0.17568,6.6,13.3,1.1,90.3,0,1.44
서산,2023.11.17,당진화력수상태양광,1,0.97632,2.3,5.7,3.4,77.9,1.8,5.02
서산,2023.11.18,당진화력수상태양광,1,2.4192,3.3,0.5,4.1,66.3,3.5,8.97
서산,2023.11.19,당진화력수상태양광,1,1.58304,7.6,,2.2,73.8,4.4,7.37
서산,2023.11.20,당진화력수상태양광,1,3.13344,4.9,,1,72.6,9.3,12.4
서산,2023.11.21,당진화력수상태양광,1,2.9904,5.1,,1,77.1,9.3,12.35
서산,2023.11.22,당진화력수상태양광,1,1.70304,9.6,,1.8,81.3,3.5,8.84
서산,2023.11.23,당진화력수상태양광,1,2.28768,10.4,0,3.5,73.3,7,9.93
서산,2023.11.24,당진화력수상태양광,1,2.24448,1.3,,4.2,53.8,4.6,8.47
서산,2023.11.25,당진화력수상태양광,1,3.06336,-0.9,,1.8,56,9.2,12.34
서산,2023.11.26,당진화력수상태양광,1,1.18752,3.8,0.1,0.7,58.9,0.5,4.69
서산,2023.11.27,당진화력수상태양광,1,0.71808,7.7,3.2,2.6,77.9,2,4.6
서산,2023.11.28,당진화력수상태양광,1,1.57536,2.6,,2.4,72,3.9,7.43
서산,2023.11.29,당진화력수상태양광,1,1.39488,1.9,1.1,2.6,72,4.1,6.57
서산,2023.11.30,당진화력수상태양광,1,2.62752,-0.9,,3.2,59.5,5.1,9.22
서산,2023.12.1,당진화력수상태양광,1,2.80032,-0.6,0,2.1,66.1,5,8.43
서산,2023.12.2,당진화력수상태양광,1,1.60128,4.3,0,1.9,66.8,3,7.29
서산,2023.12.3,당진화력수상태양광,1,2.68416,1,,1.3,67.4,8.9,11.41
서산,2023.12.4,당진화력수상태양광,1,2.6832,1.5,,0.9,81,8.6,11.44
서산,2023.12.5,당진화력수상태양광,1,1.62528,5.1,,0.8,72.5,4.2,7.32
서산,2023.12.6,당진화력수상태양광,1,0.53664,7.1,0,3,78.9,0,3.21
서산,2023.12.7,당진화력수상태양광,1,2.48352,6.7,,2.8,65.5,7.5,9.57
서산,2023.12.8,당진화력수상태양광,1,2.30592,11.9,,4.5,78.3,8.1,9.62
서산,2023.12.9,당진화력수상태양광,1,1.25088,13.1,,2.6,89.8,0.3,5.23
서산,2023.12.10,당진화력수상태양광,1,1.992,10.8,0,2.1,66.3,5.3,8.03
서산,2023.12.11,당진화력수상태양광,1,0.21216,10.4,24.2,3.1,88.5,0,1.15
서산,2023.12.12,당진화력수상태양광,1,0.984,5.6,0.1,2.7,82.9,1.4,6.04
서산,2023.12.13,당진화력수상태양광,1,1.35264,8,,1.4,78,1.2,5.82
서산,2023.12.14,당진화력수상태양광,1,0.20544,9.4,22.5,2.9,86.1,0,1.05
서산,2023.12.15,당진화력수상태양광,1,0.10848,8,38.8,2.5,93.5,0,0.95
서산,2023.12.16,당진화력수상태양광,1,0.74976,-2.1,5.5,5.6,77.8,0.8,4.62
서산,2023.12.17,당진화력수상태양광,1,1.0368,-7.1,0.7,2.5,80.8,0.5,4.9
서산,2023.12.18,당진화력수상태양광,1,1.61568,-6.5,0,2.1,62.6,1.6,6.91
서산,2023.12.19,당진화력수상태양광,1,1.27392,-2.1,1.1,1.3,68.9,0.9,5.27
서산,2023.12.20,당진화력수상태양광,1,1.2048,-4.9,3.7,3.5,73.6,0.6,4.33
서산,2023.12.21,당진화력수상태양광,1,1.12032,-7.7,1.3,3.2,75.4,2.6,7.42
서산,2023.12.22,당진화력수상태양광,1,1.992,-8.3,0.6,2.4,79.5,2.1,7.98
서산,2023.12.23,당진화력수상태양광,1,2.2032,-6.3,0,1.3,66.9,6.3,9.49
서산,2023.12.24,당진화력수상태양광,1,2.33568,-1.3,0.2,1.1,81.8,6.3,9.53
서산,2023.12.25,당진화력수상태양광,1,0.6624,-1.4,0.7,0.8,89.5,1.5,3.89
서산,2023.12.26,당진화력수상태양광,1,2.376,1.1,,0.9,84.6,4.5,8.81
서산,2023.12.27,당진화력수상태양광,1,2.30496,1.2,,0.7,85.9,7.7,9.22
서산,2023.12.28,당진화력수상태양광,1,1.57152,0.5,,0.6,88.6,3,5.3
서산,2023.12.29,당진화력수상태양광,1,0.75456,2.3,,0.8,80,0,4.5
서산,2023.12.30,당진화력수상태양광,1,0.23232,2.2,4.1,1.4,87.5,0,1.55
서산,2023.12.31,당진화력수상태양광,1,0.5904,4.3,3,2.7,86.4,0,1.81
서산,2024.1.1,당진화력수상태양광,1,1.29984,3.9,0,1,82.8,4.2,8.2
서산,2024.1.2,당진화력수상태양광,1,0.43104,3,0,0.8,82.5,0,2.86
서산,2024.1.3,당진화력수상태양광,1,1.02336,1.9,0.2,1.3,83.3,0.6,3.96
서산,2024.1.4,당진화력수상태양광,1,2.03328,1.9,,1.9,79.3,5.4,9.21
서산,2024.1.5,당진화력수상태양광,1,1.91808,5.6,0,2.2,80.3,6,8.06
서산,2024.1.6,당진화력수상태양광,1,2.7552,1,0.1,1.5,73.3,8.8,11.41
서산,2024.1.7,당진화력수상태양광,1,2.4624,-1.8,,3.4,56.4,5.2,7.91
서산,2024.1.8,당진화력수상태양광,1,2.94528,-3.9,,1,69.8,8.9,12.04
서산,2024.1.9,당진화력수상태양광,1,0.25824,1.2,1.7,1.1,85.4,0,2.03
서산,2024.1.10,당진화력수상태양광,1,1.056,-1.5,,1.2,85.1,4.5,7.98
서산,2024.1.11,당진화력수상태양광,1,1.0944,0.5,,1.3,85.4,1.1,5.2
서산,2024.1.12,당진화력수상태양광,1,2.82624,0.4,,1.2,73,8.7,11.26
서산,2024.1.13,당진화력수상태양광,1,2.86272,-0.5,,0.9,77.3,8.7,11.71
서산,2024.1.14,당진화력수상태양광,1,0.37152,0.4,3.3,1.8,82.4,1.1,2.61
서산,2024.1.15,당진화력수상태양광,1,3.18528,-2.4,,2.3,59.8,9.2,12.35
서산,2024.1.16,당진화력수상태양광,1,2.47872,-2.5,,1.3,57.1,8.5,10.56
서산,2024.1.17,당진화력수상태양광,1,0.35616,1,20,1.3,85.8,0,1.58
서산,2024.1.18,당진화력수상태양광,1,2.65632,4.4,4.1,1.9,84.4,6.3,8.99
서산,2024.1.19,당진화력수상태양광,1,2.32992,6.4,,4.3,68.9,4.3,8.89
서산,2024.1.20,당진화력수상태양광,1,0.43776,3.6,4.7,4.5,81.3,0,1.78
서산,2024.1.21,당진화력수상태양광,1,0.6288,1.9,0,3.1,78.5,0.2,4.11
서산,2024.1.22,당진화력수상태양광,1,1.10784,-6.3,0.3,5.1,74.8,0.4,5.79
서산,2024.1.23,당진화력수상태양광,1,1.00416,-8,0,5.2,65.9,1.2,7.96
서산,2024.1.24,당진화력수상태양광,1,3.072,-5.1,0,4.5,59.4,8.4,13.28
서산,2024.1.25,당진화력수상태양광,1,3.56352,-4.1,,1.9,64.3,9.2,13.01
서산,2024.1.26,당진화력수상태양광,1,1.39008,-2.5,,0.6,84.5,0.2,5.3
서산,2024.1.27,당진화력수상태양광,1,3.0816,-0.6,,0.9,76.4,7.5,12.33
서산,2024.1.28,당진화력수상태양광,1,1.8336,-1.7,,1.4,75,4.5,9.26
서산,2024.1.29,당진화력수상태양광,1,2.6352,-1.9,,0.7,76.9,5.2,9.54
서산,2024.1.30,당진화력수상태양광,1,3.13056,0.2,,1.4,70,9.4,13.71
서산,2024.1.31,당진화력수상태양광,1,2.68128,4,,1.3,57.9,7.3,11.95
서산,2024.2.1,당진화력수상태양광,1,1.42464,1.3,,1.9,72.9,0.3,6.21
서산,2024.2.2,당진화력수상태양광,1,3.34464,-0.6,,1.2,77.9,8.9,14.16
서산,2024.2.3,당진화력수상태양광,1,1.02912,2.5,2.9,1.3,85.8,0.1,4.32
서산,2024.2.4,당진화력수상태양광,1,2.89728,6.2,0.9,2.2,79.4,6.6,11.88
서산,2024.2.5,당진화력수상태양광,1,0.51168,2.8,14.9,3.4,92,0,2.98
서산,2024.2.6,당진화력수상태양광,1,0.78336,1.5,0.1,2,85,0,5.92
서산,2024.2.7,당진화력수상태양광,1,2.49408,-0.1,,1.3,74.5,2,7.91
서산,2024.2.8,당진화력수상태양광,1,3.89952,-0.9,,0.8,78.4,6.9,11.75
서산,2024.2.9,당진화력수상태양광,1,3.93888,-0.5,,1.3,78,8.9,14.13
서산,2024.2.10,당진화력수상태양광,1,3.11232,-0.2,,1.3,78.1,7.8,11.4
서산,2024.2.11,당진화력수상태양광,1,2.20128,-0.2,,1.5,79,4,9.68
서산,2024.2.12,당진화력수상태양광,1,3.92352,1.9,,1.3,79.4,9.5,15.35
서산,2024.2.13,당진화력수상태양광,1,3.55776,8,,3,80.8,9.4,14.67
서산,2024.2.14,당진화력수상태양광,1,2.20032,11.8,0,3.1,84.1,0.7,6.95
서산,2024.2.15,당진화력수상태양광,1,0.792,3.7,3.5,3.1,78.8,0.7,3.28
서산,2024.2.16,당진화력수상태양광,1,4.13568,0.6,,1,74,10.1,17.06
서산,2024.2.17,당진화력수상태양광,1,3.65472,2.8,,1.7,83,6.7,14.53
서산,2024.2.18,당진화력수상태양광,1,0.3168,7.7,18.7,1.3,90,0,2.02
서산,2024.2.19,당진화력수상태양광,1,0.27552,8.1,8,2.3,94.1,0,1.69
서산,2024.2.20,당진화력수상태양광,1,0.37536,4.5,3.7,2.5,85.1,0,3.18
서산,2024.2.21,당진화력수상태양광,1,0.3264,3.9,21.7,4.3,93.4,0,2.33
서산,2024.2.22,당진화력수상태양광,1,0.70464,0.6,6.9,3.7,94.6,0,4.54
서산,2024.2.23,당진화력수상태양광,1,3.89664,2.6,,3.2,76.4,4.3,12.51
서산,2024.2.24,당진화력수상태양광,1,2.26176,2.7,3.2,2.6,73.9,0.9,8.55
서산,2024.2.25,당진화력수상태양광,1,2.77824,1.8,1.9,1.5,90.8,0.9,6.71
서산,2024.2.26,당진화력수상태양광,1,3.8688,2.3,,1.4,79.5,7.8,14.42
서산,2024.2.27,당진화력수상태양광,1,2.92704,5.4,,2,65.6,3.7,11.95
서산,2024.2.28,당진화력수상태양광,1,2.02464,5.6,,1.2,76.4,1.1,8.79
서산,2024.2.29,당진화력수상태양광,1,1.63104,4.1,,2.4,72.8,0.2,6.51
서산,2024.3.1,당진화력수상태양광,1,4.7184,-2.9,,5.3,46.5,9.4,18.92
서산,2024.3.2,당진화력수상태양광,1,3.9216,0.1,0,3.1,67.6,5.7,14.08
서산,2024.3.3,당진화력수상태양광,1,2.90976,4.8,,2.4,83.4,6.6,14.53
서산,2024.3.4,당진화력수상태양광,1,3.76512,4.9,,1.3,72.4,6.6,14.33
서산,2024.3.5,당진화력수상태양광,1,0.7824,7.2,0.2,2.5,69.1,0,3.22
서산,2024.3.6,당진화력수상태양광,1,3.64224,5.3,,2.1,69.6,9.5,15.85
서산,2024.3.7,당진화력수상태양광,1,3.9888,2.2,,2,72.1,8.4,16.11
서산,2024.3.8,당진화력수상태양광,1,4.86336,3,,4.4,50.4,10.7,20.01
서산,2024.3.9,당진화력수상태양광,1,4.89216,0.5,,1.7,57.4,10.8,20.6
서산,2024.3.10,당진화력수상태양광,1,4.68384,2.1,,1.3,73.9,10.8,20.25
서산,2024.3.11,당진화력수상태양광,1,1.78944,5.2,,1.7,68.5,1.2,9.29
서산,2024.3.12,당진화력수상태양광,1,1.74528,5.6,0.2,1.7,77.9,2,6.77
서산,2024.3.13,당진화력수상태양광,1,4.61664,4.6,,2.1,72.8,10.6,20.23
서산,2024.3.14,당진화력수상태양광,1,4.7472,6.1,,1.9,77.9,10.6,20.55
서산,2024.3.15,당진화력수상태양광,1,4.63008,7.3,,2.1,82.3,9.5,20.17
서산,2024.3.16,당진화력수상태양광,1,4.00608,9.5,,1.3,64.6,7.8,17.96
서산,2024.3.17,당진화력수상태양광,1,3.74688,7.5,0.7,4,63.4,7,16.69
서산,2024.3.18,당진화력수상태양광,1,4.8096,6.3,,1.7,41.6,9.6,20.86
서산,2024.3.19,당진화력수상태양광,1,3.3456,5.9,1.1,4.5,72,4.3,12.77
서산,2024.3.20,당진화력수상태양광,1,5.24064,4,,4.5,54.9,10.9,21.92
서산,2024.3.21,당진화력수상태양광,1,5.19168,3.5,,1.6,61.8,11,22.52
서산,2024.3.22,당진화력수상태양광,1,2.77152,10.1,0,3.9,61.3,4,10.77
서산,2024.3.23,당진화력수상태양광,1,4.47744,12,,2.3,65.3,8.8,20.97
서산,2024.3.24,당진화력수상태양광,1,3.80064,14.9,,2.3,50.6,5.5,17.66
서산,2024.3.25,당진화력수상태양광,1,0.97536,10,3.2,2.9,74.4,0.3,5.09
서산,2024.3.26,당진화력수상태양광,1,4.39872,6.6,19.2,2.7,83.6,4.6,14.65
서산,2024.3.27,당진화력수상태양광,1,4.01568,8,,1.6,83.1,8.8,18.15
서산,2024.3.28,당진화력수상태양광,1,1.09152,9.6,1.5,1.4,89.6,0.3,5.16
서산,2024.3.29,당진화력수상태양광,1,1.73856,7.4,,3.5,88.8,2.9,6.37
서산,2024.3.30,당진화력수상태양광,1,3.67872,7.6,,1.5,69.3,5,12.53
서산,2024.3.31,당진화력수상태양광,1,5.07936,8.4,,1.7,51,11.3,22.28
서산,2024.4.1,당진화력수상태양광,1,4.99488,10.5,,1.6,49.3,11.3,22.76
서산,2024.4.2,당진화력수상태양광,1,4.52736,14,,1.5,58.8,8.5,19.94
서산,2024.4.3,당진화력수상태양광,1,0.9264,14.1,4.3,2.1,86.9,0,6.44
서산,2024.4.4,당진화력수상태양광,1,3.43776,13.3,,1.5,81.6,1.2,12.32
서산,2024.4.5,당진화력수상태양광,1,3.96672,12.3,,2.7,72.9,9.6,22.92
서산,2024.4.6,당진화력수상태양광,1,3.19104,10,,1,66.1,4.1,14.46
서산,2024.4.7,당진화력수상태양광,1,4.944,13.1,,1.3,42.9,11.4,23.86
서산,2024.4.8,당진화력수상태양광,1,2.55648,13.4,,1.3,49,2.9,13.4
서산,2024.4.9,당진화력수상태양광,1,4.95072,13.9,,2.6,55.1,11.4,23.61
서산,2024.4.10,당진화력수상태양광,1,3.32064,12.7,,2.3,73.6,7.5,18.45
서산,2024.4.11,당진화력수상태양광,1,3.13056,14.2,,1.4,66.9,5.8,17.27
서산,2024.4.12,당진화력수상태양광,1,4.90176,15.8,,1.3,72.8,9.6,21.58
서산,2024.4.13,당진화력수상태양광,1,5.12064,16.5,,1.7,64.8,11.7,25.24
서산,2024.4.14,당진화력수상태양광,1,4.81248,18.1,,1.2,56.9,10.6,23.04
서산,2024.4.15,당진화력수상태양광,1,0.68256,15.2,18.1,2.5,83.9,0,4.21
서산,2024.4.16,당진화력수상태양광,1,4.27968,11.9,,2.8,89.5,3.8,15.92
서산,2024.4.17,당진화력수상태양광,1,4.71552,13.4,,1.9,66.8,9.1,23.8
서산,2024.4.18,당진화력수상태양광,1,5.20608,14.6,,1.4,59.5,11.5,24.99
서산,2024.4.19,당진화력수상태양광,1,4.56096,15,,1.6,64,10.3,22.64
서산,2024.4.20,당진화력수상태양광,1,0.80544,13.4,8.7,2.7,84.8,0,3.5
서산,2024.4.21,당진화력수상태양광,1,1.43808,16.3,,2.7,79.1,0,6.1
서산,2024.4.22,당진화력수상태양광,1,4.58304,17.3,,2.2,69.9,2.5,15.19
서산,2024.4.23,당진화력수상태양광,1,3.55968,15.2,1.9,2.2,70.5,6.1,17.29
서산,2024.4.24,당진화력수상태양광,1,4.61568,13.1,11.3,2.4,83.9,5.9,20.12
서산,2024.4.25,당진화력수상태양광,1,4.2672,13.3,,1.5,77.6,6.5,19.45
서산,2024.4.26,당진화력수상태양광,1,4.39488,15.2,,1.3,76.3,9.8,21.96
서산,2024.4.27,당진화력수상태양광,1,5.57856,15.5,,1.5,63.4,12.7,27.73
서산,2024.4.28,당진화력수상태양광,1,4.89888,17.4,,1.3,62.5,10.9,23.64
서산,2024.4.29,당진화력수상태양광,1,2.94336,17.5,0.7,2.1,71.9,3.3,11.25
서산,2024.4.30,당진화력수상태양광,1,3.39936,14.6,,1.5,76,4.2,18.19
서산,2024.5.1,당진화력수상태양광,1,4.62144,15.4,,1.7,64.1,11,24.1
서산,2024.5.2,당진화력수상태양광,1,5.42976,14.7,,1.7,68.1,12.7,27.5
서산,2024.5.3,당진화력수상태양광,1,5.29728,16.2,,1.5,54.6,12.7,28.05
서산,2024.5.4,당진화력수상태양광,1,5.17344,18.1,0,1.7,57.4,11.7,27.43
서산,2024.5.5,당진화력수상태양광,1,0.432,17.7,44.7,3,93.5,0,3.11
서산,2024.5.6,당진화력수상태양광,1,1.07328,14.1,6.5,4.2,91.6,0,5.86
서산,2024.5.7,당진화력수상태양광,1,0.73632,12.8,16.2,2.6,94.4,0,3.9
서산,2024.5.8,당진화력수상태양광,1,5.544,13.8,,2.2,66.3,13,28.33
서산,2024.5.9,당진화력수상태양광,1,5.08512,13.8,,2.5,72.8,12.6,27.15
서산,2024.5.10,당진화력수상태양광,1,5.25408,16,,3,64.8,12.7,27.99
서산,2024.5.11,당진화력수상태양광,1,2.0688,17,43.4,3.8,83.9,1.9,10.67
서산,2024.5.12,당진화력수상태양광,1,5.53344,14.5,,2.1,70.6,11.9,25.49
서산,2024.5.13,당진화력수상태양광,1,5.48928,16.3,,1.5,64,13.1,28.76
서산,2024.5.14,당진화력수상태양광,1,5.41056,16.1,,1.7,63,13.1,29.34
서산,2024.5.15,당진화력수상태양광,1,1.02624,11.6,14.2,2.8,82.9,3.4,7.54
서산,2024.5.16,당진화력수상태양광,1,5.54592,13.7,0.7,2.5,71.9,12.6,29.47
서산,2024.5.17,당진화력수상태양광,1,5.06976,17.5,,3.4,72.8,10.6,26.89
서산,2024.5.18,당진화력수상태양광,1,4.99872,19.5,,2.5,74.3,12.5,28.38
서산,2024.5.19,당진화력수상태양광,1,5.21472,20.1,,1.5,69.1,12.7,28.79
서산,2024.5.20,당진화력수상태양광,1,3.89664,18.6,,1.8,80.5,5.4,20.18
서산,2024.5.21,당진화력수상태양광,1,4.38048,19.1,,1.4,81.3,6.6,20.99
서산,2024.5.22,당진화력수상태양광,1,4.36896,18.6,,1.4,81.3,8.6,22.98
서산,2024.5.23,당진화력수상태양광,1,5.34528,18.4,,1.6,79.9,13.1,29.2
서산,2024.5.24,당진화력수상태양광,1,3.63264,17.3,,1.7,83.3,5.5,19.87
서산,2024.5.25,당진화력수상태양광,1,2.55264,18.7,0,1.7,83.8,1.2,15.67
서산,2024.5.26,당진화력수상태양광,1,1.27968,18,31.7,2.4,89.3,1.2,6.93
서산,2024.5.27,당진화력수상태양광,1,5.15232,17.1,,2.8,67.9,11.7,27.23
서산,2024.5.28,당진화력수상태양광,1,5.3088,18.3,,2.1,66.6,12.9,29.45
서산,2024.5.29,당진화력수상태양광,1,5.26272,18.8,,1.6,68.1,13.3,29.09
서산,2024.5.30,당진화력수상태양광,1,2.81472,19.8,,1.1,65.5,2.1,16.29
서산,2024.5.31,당진화력수상태양광,1,5.4288,19,0,2.4,73.5,12.3,29.93
서산,2024.6.1,당진화력수상태양광,1,5.51712,18.6,,3,67.6,11.4,29.08
서산,2024.6.2,당진화력수상태양광,1,5.30688,19.3,,1.8,63.4,13.6,29.73
서산,2024.6.3,당진화력수상태양광,1,5.2704,20.4,,1.5,61.6,13.6,29.7
서산,2024.6.4,당진화력수상태양광,1,5.26656,21,,1.7,63.1,13.4,29.15
서산,2024.6.5,당진화력수상태양광,1,4.46208,20.7,,1.5,68.1,8.1,23.45
서산,2024.6.6,당진화력수상태양광,1,5.17152,21.4,,1.4,63.3,10.5,27.08
서산,2024.6.7,당진화력수상태양광,1,3.69216,21.2,0.2,1.3,64.5,5.9,20.43
서산,2024.6.8,당진화력수상태양광,1,3.56352,20.2,5.2,1.8,84.6,4.3,14.25
서산,2024.6.9,당진화력수상태양광,1,5.06784,22.1,,1.6,75.1,12.9,29.41
서산,2024.6.10,당진화력수상태양광,1,4.76256,22.5,,3.2,77.8,11.7,26.24
서산,2024.6.11,당진화력수상태양광,1,4.74624,22.1,,2.7,80.3,7.6,22.34
서산,2024.6.12,당진화력수상태양광,1,4.80576,22.3,,1.7,72.4,11,28.56
서산,2024.6.13,당진화력수상태양광,1,5.30496,23.8,,1.4,64.5,11.8,28.65
